"Race.ID","Chamber","State","Congressional.District","Year","R.D.Victory.Margin","Incumbent.Running.","Geography","District.PVI","Population.Square.Mile","Share.African.American","Share.Asian","Share.College.Educated","Share.Hispanic","Share.Non.Hispanic.White","Unopposed.D.","Unopposed.R.","Vote.Share.of.Last.D.Presidential.Candidate","Vote.Share.of.Last.R.House.Candidate"
"H2016NY21","House","NY",21,2016,0.3317,"Republican","Quite Rural",0,47.48,0.042451065,0.011,0.232,0.033093147,0.907221295,0,0,0.531,0.53
"H2016NY22","House","NY",22,2016,0.0513,"Open Seat","",3,141.35,0.051638268,0.028,0.26,0.036687277,0.876113136,0,0,0.498,0.7404
"H2016NY23","House","NY",23,2016,0.1433,"Republican","Quite Rural",3,97.36,0.042023119,0.024,0.261,0.036866222,0.882061967,0,0,0.4939,0.5776
"H2016NY24","House","NY",24,2016,0.202,"Republican","Quite Urban",-5,300.48,0.099359766,0.027,0.303,0.044023704,0.816657945,0,0,0.581,0.5824
"H2016NY25","House","NY",25,2016,-0.1198,"Democrat","Extremely Urban",-7,1406.74,0.176853091,0.037,0.373,0.085814349,0.701245996,0,0,0.5988,0.4882
"H2016NY26","House","NY",26,2016,-0.4566,"Democrat","Extremely Urban",-12,3275.26,0.200270578,0.042,0.308,0.064912878,0.683796474,0,0,0.6507,0.3042
"H2016NY27","House","NY",27,2016,0.319,"Republican","",8,180.64,0.03079853,0.011,0.307,0.024883185,0.922908244,0,0,0.4369,0.6724
"H2016OH01","House","OH",1,2016,0.1842,"Republican","Extremely Urban",6,1049.6,0.237992436,0.036,0.338,0.02687756,0.693731446,0,0,0.4691,0.6322
"H2016OH02","House","OH",2,2016,0.3218,"Republican","Quite Urban",8,223.81,0.095375143,0.015,0.323,0.021767423,0.85988573,0,0,0.4441,0.6596
"H2016OH03","House","OH",3,2016,-0.3714,"Democrat","Extremely Urban",-17,3162.42,0.356740236,0.043,0.278,0.066243097,0.53194925,0,0,0.7069,0.3593
"H2016OH04","House","OH",4,2016,0.3598,"Republican","",9,154.57,0.066904344,0.009,0.179,0.037139948,0.879042818,0,0,0.4286,0.6767
"H2016OH05","House","OH",5,2016,0.418,"Republican","",7,128.15,0.038094025,0.014,0.262,0.051650915,0.891320317,0,0,0.45,0.6646
"H2016OH06","House","OH",6,2016,0.4136,"Republican","Quite Rural",8,99.93,0.033790655,0.004,0.159,0.009543533,0.943871502,0,0,0.4362,0.5823
"H2016OH07","House","OH",7,2016,0.3507,"Republican","",6,186.57,0.052904341,0.007,0.209,0.021041026,0.910603803,0,0,0.4515,1
"H2016OH08","House","OH",8,2016,0.4179,"Republican","Quite Urban",15,294.24,0.073830143,0.021,0.238,0.033553284,0.86263811,0,0,0.3703,0.6719
"H2016OH09","House","OH",9,2016,-0.3738,"Democrat","Extremely Urban",-15,1551.77,0.201833874,0.016,0.216,0.106341369,0.679062546,0,0,0.6863,0.3217
"H2016OH10","House","OH",10,2016,0.3142,"Republican","Extremely Urban",3,638.22,0.186142176,0.023,0.279,0.02683736,0.751623866,0,0,0.4903,0.6518
"H2016OH11","House","OH",11,2016,-0.605,"Democrat","Extremely Urban",-30,2949.49,0.549154043,0.026,0.268,0.04541022,0.375932059,0,0,0.8338,0.2055
"H2016OH12","House","OH",12,2016,0.3671,"Republican","Quite Urban",8,317.37,0.060765952,0.044,0.41,0.021344654,0.862687297,0,0,0.4466,0.6811
"H2016OH13","House","OH",13,2016,-0.3547,"Democrat","Extremely Urban",-11,806.25,0.134370551,0.019,0.237,0.032822192,0.812786893,0,0,0.6399,0.3146
"H2016OH14","House","OH",14,2016,0.2521,"Republican","Quite Urban",4,369.17,0.054539692,0.022,0.341,0.025576608,0.894191184,0,0,0.4832,0.6326
"H2016OH15","House","OH",15,2016,0.3232,"Republican","",6,152.15,0.053623389,0.024,0.314,0.019851744,0.886947134,0,0,0.4715,0.6602
"H2016OH16","House","OH",16,2016,0.3066,"Republican","Extremely Urban",6,598.2,0.026955772,0.023,0.333,0.020895794,0.918325727,0,0,0.4584,0.6374
"H2016OK01","House","OK",1,2016,1,"Republican","Extremely Urban",18,459.82,0.108200639,0.03,0.302,0.108667403,0.650192887,0,1,0.342,1
"H2016OK02","House","OK",2,2016,0.4741,"Republican","Extremely Rural",20,35.74,0.048735566,0.008,0.17,0.051221818,0.643918874,0,0,0.322,0.7003
"H2016OK03","House","OK",3,2016,0.5658,"Republican","Quite Rural",26,21.99,0.051199608,0.016,0.229,0.097548716,0.742047394,0,0,0.261,0.7862
"H2016OK04","House","OK",4,2016,0.4355,"Republican","",19,76.74,0.086241201,0.024,0.255,0.084314473,0.711771405,0,0,0.329,0.708
"H2016OK05","House","OK",5,2016,0.2028,"Republican","Extremely Urban",12,361.77,0.160700589,0.033,0.301,0.16074504,0.575587317,0,0,0.408,0.601
"H2016OR01","House","OR",1,2016,-0.2265,"Democrat","Extremely Urban",-7,254.81,0.025135772,0.082,0.411,0.144581586,0.717631856,0,0,0.5889,0.3447
"H2016OR02","House","OR",2,2016,0.4368,"Republican","",10,11.03,0.012349639,0.013,0.238,0.135067984,0.802796679,0,0,0.4162,0.7041
"H2016OR03","House","OR",3,2016,-1,"Democrat","Extremely Urban",-22,713.12,0.066254936,0.077,0.412,0.112293161,0.713645762,1,0,0.7446,0.1961
"H2016OR04","House","OR",4,2016,-0.1581,"Democrat","Quite Urban",-2,44.36,0.015406457,0.026,0.267,0.077481613,0.839976394,0,0,0.5346,0.3757
"H2016OR05","House","OR",5,2016,-0.1047,"Democrat","Quite Urban",0,147.64,0.015777517,0.032,0.3,0.163926855,0.755734932,0,0,0.5174,0.3925
"H2016PA01","House","PA",1,2016,-0.644,"Democrat","Extremely Urban",-28,9057.73,0.368723214,0.059,0.274,0.171981826,0.394652593,0,0,0.8296,0.1716
"H2016PA02","House","PA",2,2016,-0.8036,"Open Seat","Extremely Urban",-38,9518.32,0.593570888,0.078,0.367,0.06172717,0.293394981,0,0,0.9095,0.123
"H2016PA03","House","PA",3,2016,1,"Republican","",8,183.26,0.061064951,0.059,0.265,0.022905232,0.901403635,0,1,0.4361,0.6063
"H2016PA04","House","PA",4,2016,0.3212,"Republican","Quite Urban",9,464.93,0.092262149,0.065,0.267,0.072072908,0.807957334,0,0,0.4209,0.7454
"H2016PA05","House","PA",5,2016,0.3432,"Republican","Quite Rural",8,65.88,0.033989027,0.067,0.251,0.018779645,0.922016341,0,0,0.4209,0.636
"H2016PA06","House","PA",6,2016,0.1448,"Republican","Extremely Urban",2,820.12,0.054221734,0.041,0.432,0.060094193,0.829292086,0,0,0.4873,0.5629
"H2016PA07","House","PA",7,2016,0.1894,"Republican","Extremely Urban",2,818.13,0.060487047,0.032,0.434,0.039194051,0.839433051,0,0,0.4904,0.6204
"H2016PA08","House","PA",8,2016,0.0886,"Open Seat","Extremely Urban",1,998.24,0.047486644,0.018,0.397,0.049616523,0.848280895,0,0,0.4995,0.619
"H2016PA09","House","PA",9,2016,0.2668,"Republican","",14,123.15,0.039382953,0.011,0.186,0.022063183,0.926767115,0,0,0.3637,0.6352
"H2016PA10","House","PA",10,2016,0.4034,"Republican","Quite Rural",12,84.23,0.044400383,0.036,0.225,0.039744787,0.89896854,0,0,0.3898,0.6258
"H2016PA11","House","PA",11,2016,0.2734,"Republican","",6,210.25,0.068086125,0.019,0.251,0.061573293,0.856134632,0,0,0.4522,0.6631
"H2016PA12","House","PA",12,2016,0.2352,"Republican","Quite Urban",9,326.25,0.042228121,0.018,0.337,0.016617667,0.919137732,0,0,0.4144,0.5928
"H2016PA13","House","PA",13,2016,-1,"Democrat","Extremely Urban",-13,4547.54,0.20796296,0.007,0.354,0.115252897,0.580202194,1,0,0.668,0.3288
"H2016PA14","House","PA",14,2016,-0.4874,"Democrat","Extremely Urban",-15,3371.82,0.238663092,0.009,0.354,0.021552248,0.69813557,0,0,0.6897,0
"H2016PA15","House","PA",15,2016,0.2037,"Republican","Quite Urban",2,549.16,0.065610044,0.007,0.292,0.157011122,0.754546429,0,0,0.4853,1
"H2016PA16","House","PA",16,2016,0.1087,"Open Seat","Extremely Urban",4,707.33,0.097944975,0.011,0.251,0.183099806,0.721546011,0,0,0.4691,0.5772
"H2016PA17","House","PA",17,2016,-0.076,"Democrat","Quite Urban",-4,407.15,0.076665618,0.028,0.227,0.084662512,0.820967488,0,0,0.5613,0.4324
"H2016PA18","House","PA",18,2016,1,"Republican","Quite Urban",10,340.45,0.032891475,0.039,0.365,0.013641845,0.925816651,0,1,0.4146,1
"H2016RI01","House","RI",1,2016,-0.294,"Democrat","Extremely Urban",-15,1960.16,0.107475817,0.036,0.342,0.162726238,0.684794304,0,0,0.6728,0.4023
"H2016RI02","House","RI",2,2016,-0.2741,"Democrat","Extremely Urban",-8,687.67,0.052201375,0.034,0.34,0.124916703,0.783728981,0,0,0.6096,0.3758
"H2016SC01","House","SC",1,2016,0.2172,"Republican","Extremely Urban",11,426.89,0.206162468,0.02,0.399,0.06177238,0.702907757,0,0,0.4081,0.9341
"H2016SC02","House","SC",2,2016,0.2436,"Republican","Quite Urban",16,218.64,0.248924553,0.02,0.335,0.053737607,0.669562083,0,0,0.4,0.6245
"H2016SC03","House","SC",3,2016,0.4578,"Republican","Quite Rural",18,125.42,0.191751406,0.009,0.22,0.051930103,0.740787199,0,0,0.3445,0.7118
"H2016SC04","House","SC",4,2016,0.3618,"Republican","Extremely Urban",15,508.56,0.208163112,0.026,0.307,0.077164046,0.684786882,0,0,0.3679,0.8484
"H2016SC05","House","SC",5,2016,0.2048,"Republican","",9,120.02,0.290387154,0.012,0.23,0.036766086,0.653038647,0,0,0.4417,0.5885
"H2016SC06","House","SC",6,2016,-0.4248,"Democrat","",-21,81.95,0.592607021,0.012,0.196,0.049647707,0.345287602,0,0,0.7162,0.2555
"H2016SC07","House","SC",7,2016,0.2201,"Republican","",7,123.4,0.290003508,0.011,0.201,0.042964175,0.645390346,0,0,0.4489,0.5995
"H2016SD00","House","SD",0,2016,0.282,"Republican","",10,10.74,0.022107963,0.009346827,0.289,0.035037957,0.827847016,0,0,0.408,0.6653
"H2016TN01","House","TN",1,2016,0.6295,"Republican","",25,170.24,0.03507562,0.008,0.194,0.035036296,0.915540431,0,0,0.2612,0.8284
"H2016TN02","House","TN",2,2016,0.513,"Republican","Quite Urban",20,303.84,0.070956357,0.017,0.31,0.038666215,0.861608606,0,0,0.3147,0.7249
"H2016TN03","House","TN",3,2016,0.3755,"Republican","",16,154.28,0.11667493,0.013,0.227,0.038261611,0.820617549,0,0,0.3567,0.6236
"H2016TN04","House","TN",4,2016,0.3006,"Republican","",18,117.82,0.100183882,0.017,0.226,0.0595011,0.807131765,0,0,0.3364,0.5832
"H2016TN05","House","TN",5,2016,-0.251,"Democrat","Extremely Urban",-5,564.74,0.259215593,0.033,0.375,0.091683336,0.60137931,0,0,0.5681,0.357
"H2016TN06","House","TN",6,2016,0.493,"Republican","Quite Rural",21,108.91,0.052849572,0.01,0.219,0.041338008,0.885160863,0,0,0.2992,0.7109
"H2016TN07","House","TN",7,2016,0.4872,"Republican","Quite Rural",18,76.97,0.115480535,0.021,0.281,0.048615772,0.805351197,0,0,0.3337,0.7
"H2016TN08","House","TN",8,2016,0.4366,"Republican","",19,102.93,0.214837119,0.021,0.276,0.027452035,0.726912548,0,0,0.3316,0.7083
"H2016TN09","House","TN",9,2016,-0.5988,"Democrat","Extremely Urban",-25,1458.7,0.662624896,0.017,0.241,0.072067596,0.243432656,0,0,0.7893,0.2331
"H2016TX01","House","TX",1,2016,0.4977,"Republican","",24,88.88,0.190147266,0.013,0.209,0.171224758,0.624714115,0,0,0.2775,0.7747
"H2016TX02","House","TX",2,2016,0.2461,"Republican","Extremely Urban",16,2262.31,0.127212763,0.078,0.408,0.301288158,0.480861907,0,0,0.3614,0.6795
"H2016TX03","House","TX",3,2016,0.2662,"Republican","Extremely Urban",17,1452.52,0.098344855,0.157,0.535,0.152077898,0.58457394,0,0,0.3472,0.8201
"H2016TX04","House","TX",4,2016,1,"Republican","Quite Rural",25,69,0.116623826,0.012,0.221,0.1349895,0.718737417,0,1,0.251,1
"H2016TX05","House","TX",5,2016,1,"Republican","",17,138.48,0.164181486,0.021,0.211,0.276939243,0.532978526,0,1,0.3478,0.8536
"H2016TX06","House","TX",6,2016,0.1931,"Republican","Extremely Urban",11,325.12,0.220879167,0.051,0.287,0.221584409,0.5024354,0,0,0.4134,0.6115
"H2016TX07","House","TX",7,2016,0.1234,"Republican","Extremely Urban",13,4313.25,0.128997996,0.109,0.507,0.311453879,0.446554961,0,0,0.3919,0.6326
"H2016TX08","House","TX",8,2016,1,"Republican","",29,115.38,0.094460517,0.03,0.302,0.215716541,0.648822531,0,1,0.2199,0.8932
"H2016TX09","House","TX",9,2016,-0.6128,"Democrat","Extremely Urban",-25,4216.9,0.387054443,0.118,0.238,0.382790208,0.108745211,0,0,0.7871,0
"H2016TX10","House","TX",10,2016,0.1889,"Republican","Quite Urban",11,137.74,0.12070588,0.058,0.387,0.288798779,0.524789031,0,0,0.3963,0.6218
"H2016TX11","House","TX",11,2016,1,"Republican","Quite Urban",31,25.1,0.045416623,0.011,0.204,0.383176565,0.55511704,0,1,0.1984,0.9027
"H2016TX12","House","TX",12,2016,0.4255,"Republican","Extremely Urban",19,484.67,0.094409935,0.037,0.299,0.218882754,0.633521102,0,0,0.3218,0.7131
"H2016TX13","House","TX",13,2016,1,"Republican","Quite Urban",32,18.21,0.065194063,0.021,0.204,0.264593244,0.637516699,0,1,0.1874,0.8432
"H2016TX14","House","TX",14,2016,0.2372,"Republican","Extremely Urban",12,286.1,0.205607146,0.032,0.227,0.243040398,0.513966511,0,0,0.3998,0.6185
"H2016TX15","House","TX",15,2016,-0.1963,"Open Seat","Extremely Urban",-5,89.5,0.024098901,0.011,0.198,0.805869937,0.159105204,0,0,0.5804,0.4326
"H2016TX16","House","TX",16,2016,-1,"Democrat","Extremely Urban",-12,983.3,0.049636923,0.014,0.239,0.794710219,0.142396669,1,0,0.6505,0.2917
"H2016TX17","House","TX",17,2016,0.2557,"Republican","Quite Urban",13,91.29,0.141884178,0.05,0.294,0.248346969,0.554704455,0,0,0.3843,0.6458
"H2016TX18","House","TX",18,2016,-0.4986,"Democrat","Extremely Urban",-24,2969.76,0.371106237,0.041,0.224,0.426933825,0.162047391,0,0,0.7695,0.2476
"H2016TX19","House","TX",19,2016,1,"Open Seat","Quite Urban",26,27.04,0.073508963,0.015,0.224,0.364713728,0.543227795,0,1,0.2535,0.7718
"H2016TX20","House","TX",20,2016,-1,"Democrat","Extremely Urban",-6,3498.04,0.06926991,0.031,0.247,0.67808491,0.218637067,1,0,0.5974,0
"H2016TX21","House","TX",21,2016,0.2056,"Republican","Quite Urban",12,117.97,0.051413786,0.036,0.451,0.284711987,0.61714951,0,0,0.3879,0.7178
"H2016TX22","House","TX",22,2016,0.1904,"Republican","Extremely Urban",15,676.29,0.149659336,0.185,0.451,0.249568805,0.413410402,0,0,0.3715,0.6655
"H2016TX23","House","TX",23,2016,0.0133,"Republican","Quite Urban",3,12.03,0.035729378,0.016,0.217,0.697340786,0.246671267,0,0,0.4868,0.4978
"H2016TX24","House","TX",24,2016,0.1686,"Republican","Extremely Urban",13,2658.27,0.115272678,0.141,0.447,0.246137023,0.484094219,0,0,0.3862,0.6504
"H2016TX25","House","TX",25,2016,0.2061,"Republican","",12,91.66,0.083176076,0.034,0.372,0.175997391,0.695378421,0,0,0.3869,0.6022
"H2016TX26","House","TX",26,2016,0.3674,"Republican","Extremely Urban",20,769.98,0.09077464,0.066,0.442,0.176851943,0.653090909,0,0,0.3123,0.8266
"H2016TX27","House","TX",27,2016,0.2338,"Republican","Quite Urban",13,76.52,0.056750052,0.016,0.203,0.524598062,0.399564184,0,0,0.387,0.636
"H2016TX28","House","TX",28,2016,-0.3488,"Democrat","Quite Urban",-7,74.48,0.043923378,0.011,0.177,0.781977654,0.159196212,0,0,0.6091,0
"H2016TX29","House","TX",29,2016,-0.4849,"Democrat","Extremely Urban",-12,3733.83,0.11715129,0.018,0.104,0.772930145,0.095936719,0,0,0.6663,0
"H2016TX30","House","TX",30,2016,-0.5895,"Democrat","Extremely Urban",-27,1960.56,0.446582764,0.019,0.205,0.390927941,0.148658107,0,0,0.8024,0
"H2016TX31","House","TX",31,2016,0.2186,"Republican","Extremely Urban",12,324.2,0.132410482,0.054,0.343,0.242922127,0.567427022,0,0,0.3912,0.6405
"H2016TX32","House","TX",32,2016,1,"Republican","Extremely Urban",10,3762.19,0.149782375,0.087,0.434,0.259636939,0.499434889,0,1,0.4213,0.6182
"H2016TX33","House","TX",33,2016,-0.4742,"Democrat","Extremely Urban",-18,3295.69,0.169798851,0.022,0.093,0.670260131,0.139809245,0,0,0.7265,0
"H2016TX34","House","TX",34,2016,-0.2534,"Democrat","Quite Urban",-8,85.28,0.014601037,0.006,0.151,0.830349147,0.147124053,0,0,0.6135,0.3857
"H2016TX35","House","TX",35,2016,-0.315,"Democrat","Extremely Urban",-11,1176.36,0.099286452,0.017,0.204,0.630704343,0.254416446,0,0,0.6455,0.333
"H2016TX36","House","TX",36,2016,1,"Republican","",25,98.02,0.107351005,0.021,0.194,0.235279799,0.627121982,0,1,0.2599,0.7596
"H2016UT01","House","UT",1,2016,0.3948,"Republican","Extremely Urban",27,35.32,0.018711584,0.017,0.289,0.129114509,0.813474393,0,0,0.2086,0.6478
"H2016UT02","House","UT",2,2016,0.2772,"Republican","Extremely Urban",18,17.28,0.018108336,0.038,0.325,0.152876467,0.767016304,0,0,0.3004,0.6082
"H2016UT03","House","UT",3,2016,0.4692,"Republican","Extremely Urban",28,34.43,0.010792398,0.026,0.416,0.102496833,0.823798165,0,0,0.1994,0.7221
"H2016UT04","House","UT",4,2016,0.1245,"Republican","Extremely Urban",16,270.93,0.020239785,0.045,0.282,0.161203071,0.753417916,0,0,0.3101,0.5092
"H2016VA01","House","VA",1,2016,0.2325,"Republican","",6,172.69,0.195010096,0.032,0.375,0.093947776,0.663045212,0,0,0.4625,0.629
"H2016VA02","House","VA",2,2016,0.2287,"Open Seat","Extremely Urban",2,638.61,0.241048291,0.056,0.344,0.079573646,0.612982956,0,0,0.5076,0.5868
"H2016VA03","House","VA",3,2016,-0.3363,"Democrat","Extremely Urban",-27,1191.75,0.598237932,0.027,0.262,0.059264887,0.317962743,0,0,0.798,0
"H2016VA04","House","VA",4,2016,-0.1569,"Open Seat","Quite Urban",4,199.61,0.330736607,0.018,0.301,0.054102737,0.583726733,0,0,0.4934,0.6015
"H2016VA05","House","VA",5,2016,0.1666,"Open Seat","Extremely Rural",5,72.52,0.20623301,0.018,0.279,0.034091018,0.731621454,0,0,0.4665,0.6086
"H2016VA06","House","VA",6,2016,0.3348,"Republican","",12,122.66,0.124849908,0.019,0.266,0.051739614,0.795515498,0,0,0.4018,0.7451
"H2016VA07","House","VA",7,2016,0.1527,"Republican","Quite Urban",10,233.24,0.164222583,0.052,0.39,0.063626558,0.706648854,0,0,0.4229,0.6083
"H2016VA08","House","VA",8,2016,-0.4111,"Democrat","Extremely Urban",-16,4873.8,0.152808428,0.116,0.618,0.200215995,0.514837596,0,0,0.6862,0.3142
"H2016VA09","House","VA",9,2016,0.4027,"Republican","Quite Rural",15,79.81,0.06491109,0.015,0.204,0.023080116,0.891832432,0,0,0.3561,0.7215
"H2016VA10","House","VA",10,2016,0.0577,"Republican","Extremely Urban",2,530.06,0.088590637,0.148,0.543,0.130768761,0.616822465,0,0,0.4944,0.5649
"H2016VA11","House","VA",11,2016,-1,"Democrat","Extremely Urban",-10,3929.8,0.150563389,0.181,0.555,0.180225924,0.459275711,1,0,0.6326,0.4036
"H2016VT00","House","VT",0,2016,-1,"Democrat","Quite Rural",-16,67.89,0.017089907,0.012700143,0.364,0.016647445,0.934204095,1,0,0.6823,0.3103
"H2016WA01","House","WA",1,2016,-0.1084,"Democrat","Quite Urban",-4,108.7,0.021419225,0.113,0.434,0.091888241,0.746788098,0,0,0.5554,0.4496
"H2016WA02","House","WA",2,2016,-0.2804,"Democrat","Extremely Urban",-8,662.5,0.043095063,0.094,0.303,0.104675554,0.715923081,0,0,0.6091,0.3943
"H2016WA03","House","WA",3,2016,0.235,"Republican","Quite Urban",2,73.78,0.026910953,0.038,0.254,0.093707003,0.807150115,0,0,0.4913,0.6153
"H2016WA04","House","WA",4,2016,1,"Republican","Quite Urban",13,34.93,0.019189853,0.016,0.201,0.384266257,0.544731703,0,1,0.3883,1
"H2016WA05","House","WA",5,2016,0.1928,"Republican","Quite Urban",7,43.46,0.028578771,0.028,0.304,0.062697254,0.840308949,0,0,0.4496,0.6068
"H2016WA06","House","WA",6,2016,-0.2306,"Democrat","Quite Urban",-5,97.42,0.048761718,0.048,0.297,0.072198242,0.777002011,0,0,0.5766,0.3702
"H2016WA07","House","WA",7,2016,-1,"Open Seat","Extremely Urban",-29,4665.63,0.064636074,0.125,0.61,0.071949318,0.701019808,1,0,0.814,0.1903
"H2016WA08","House","WA",8,2016,0.204,"Republican","Quite Urban",1,91.37,0.044786789,0.094,0.345,0.110987268,0.712464417,0,0,0.5082,0.6327
"H2016WA09","House","WA",9,2016,-0.4578,"Democrat","Extremely Urban",-17,3666.03,0.134638354,0.249,0.418,0.126652226,0.471702492,0,0,0.6977,0.2917
"H2016WA10","House","WA",10,2016,-0.1734,"Democrat","Extremely Urban",-5,813.45,0.098917656,0.082,0.287,0.117766187,0.662700678,0,0,0.578,0.453
"H2016WI01","House","WI",1,2016,0.3474,"Republican","Extremely Urban",3,411.4,0.066368565,0.018,0.282,0.097632878,0.805159977,0,0,0.4788,0.6327
"H2016WI02","House","WI",2,2016,-0.3756,"Democrat","Quite Urban",-17,156.69,0.056411281,0.044,0.426,0.061456311,0.827598344,0,0,0.6913,0.3151
"H2016WI03","House","WI",3,2016,-1,"Democrat","Quite Rural",-5,63.97,0.01686307,0.023,0.254,0.024711372,0.921507263,1,0,0.5558,0.4344
"H2016WI04","House","WI",4,2016,-1,"Democrat","Extremely Urban",-23,5538.55,0.3571558,0.042,0.274,0.168849841,0.431229934,1,0,0.7598,0.2687
"H2016WI05","House","WI",5,2016,0.3741,"Republican","Quite Urban",13,375.97,0.032094914,0.03,0.369,0.058129206,0.873629038,0,0,0.3808,0.6945
"H2016WI06","House","WI",6,2016,0.1989,"Republican","",5,144.53,0.023344835,0.025,0.264,0.044874214,0.89564909,0,0,0.4631,0.5677
"H2016WI07","House","WI",7,2016,0.234,"Republican","Extremely Rural",2,30.86,0.010357535,0.017,0.231,0.022363758,0.918079004,0,0,0.4843,0.5928
"H2016WI08","House","WI",8,2016,0.2535,"Republican","",2,104.44,0.021192014,0.023,0.254,0.050417118,0.871829342,0,0,0.4813,0.6501
"H2016WV01","House","WV",1,2016,0.3794,"Republican","",14,98.16,0.035324305,0.011,0.235,0.013010624,0.93467532,0,0,0.3634,0.639
"H2016WV02","House","WV",2,2016,0.1636,"Republican","Quite Rural",11,77.44,0.061636657,0.009,0.215,0.019870277,0.904068986,0,0,0.3878,0.4708
"H2016WV03","House","WV",3,2016,0.439,"Republican","Quite Rural",14,63.22,0.047751918,0.005,0.174,0.019870277,0.930763464,0,0,0.3354,0.5535
"H2016WY00","House","WY",0,2016,0.3119,"Open Seat","",22,5.81,0.016566942,0.011,0.271,0.098693587,0.840561536,0,0,0.2881,0.6605
"H2018AK00","House","AK",0,2018,20.9236363636364,"Republican","",9,1.24,0.051912837,0.053693798,0.288,0.066430233,0.610271818,0,0,0.376,0.5032
"H2018AL01","House","AL",1,2018,30.2545454545455,"Republican","",15,112.55,0.289475322,0.015,0.233,0.030158488,0.654577923,0,0,0.341,0.9638
"H2018AL02","House","AL",2,2018,15.2090909090909,"Republican","",16,67.33,0.324201673,0.012,0.218,0.029902916,0.612566221,0,0,0.33,0.4877
"H2018AL03","House","AL",3,2018,30.0772727272727,"Republican","Quite Rural",16,90.51,0.265191346,0.018,0.212,0.029977869,0.677877663,0,0,0.323,0.6693
"H2018AL04","House","AL",4,2018,55.6654545454545,"Republican","Extremely Rural",30,76.82,0.079278789,0.006,0.163,0.063383892,0.833144292,0,0,0.174,0.9853
"H2018AL05","House","AL",5,2018,40.6963636363636,"Republican","",18,185.68,0.184581339,0.017,0.305,0.05056053,0.726437801,0,0,0.313,0.667
"H2018AL06","House","AL",6,2018,52.99,"Republican","Quite Urban",26,163.71,0.161600471,0.018,0.352,0.041844409,0.761530381,0,0,0.261,0.7449
"H2018AL07","House","AL",7,2018,-100,"Democrat","Quite Urban",-20,67.23,0.642066061,0.009,0.191,0.032002889,0.319692622,1,0,0.698,0
"H2018AR01","House","AR",1,2018,51.6263636363636,"Republican","Quite Rural",17,37.72,0.191790715,0.006,0.157,0.030653292,0.759547933,0,0,0.302,0.7628
"H2018AR02","House","AR",2,2018,18.0336363636364,"Republican","Quite Urban",7,146.48,0.235500723,0.017,0.284,0.050270047,0.680609122,0,0,0.417,0.5834
